,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,region,GDP,Medal Values,BMI
2023,20144,Andrey Ivanovich Chemerkin,M,28.0,183.0,170.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze,Russia,259708496267.33026,1,50.762937083818564
2024,20150,Chen Aisen,M,20.0,168.0,60.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Platform,Gold,China,11199145157649.184,1,21.258503401360546
2025,20150,Chen Aisen,M,20.0,168.0,60.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Platform,Gold,China,11199145157649.184,1,21.258503401360546
2026,20182,Chen Ding,M,19.0,175.0,62.0,China,CHN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 20 kilometres Walk,Gold,China,8560547314679.278,1,20.244897959183675
2027,20198,Chen Hong,F,26.0,172.0,70.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Silver,China,863746717503.7887,1,23.661438615467823
2028,20215,Chen Jin,M,22.0,181.0,73.0,China,CHN,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Men's Singles,Bronze,China,4598206091384.0,1,22.282592106468055
2029,20217,Chen Jing,F,19.0,170.0,60.0,China,CHN,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Women's Singles,Gold,China,312353631207.819,1,20.761245674740486
2030,20217,Chen Jing,F,19.0,170.0,60.0,China,CHN,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Women's Doubles,Silver,China,312353631207.819,1,20.761245674740486
2031,20220,Chen Jing,F,28.0,182.0,75.0,China,CHN,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Gold,China,1955347004963.2708,1,22.6421929718633
2032,20237,Chen Ling,F,21.0,169.0,58.0,China,CHN,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Team,Silver,China,4598206091384.0,1,20.307412205454995
2033,20238,Chen Long,M,23.0,188.0,81.0,China,CHN,2012 Summer,2012,Summer,London,Badminton,Badminton Men's Singles,Bronze,China,8560547314679.278,1,22.917609778180175
2034,20238,Chen Long,M,27.0,188.0,81.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Men's Singles,Gold,China,11199145157649.184,1,22.917609778180175
2035,20239,Chen Longcan,M,23.0,167.0,55.0,China-1,CHN,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Men's Doubles,Gold,China,312353631207.819,1,19.721036967980208
2036,20247,Chen Peina,F,27.0,172.0,63.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Windsurfer,Silver,China,11199145157649.184,1,21.29529475392104
2037,20249,Chen Qi,M,20.0,174.0,67.0,China-1,CHN,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Doubles,Gold,China,1955347004963.2708,1,22.12973972783723
2038,20255,Chen Qiuqi,F,28.0,164.0,52.0,China,CHN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Silver,China,4598206091384.0,3,19.333729922665082
2039,20258,Chen Ruolin,F,15.0,160.0,47.0,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Platform,Gold,China,4598206091384.0,1,18.359374999999996
2040,20258,Chen Ruolin,F,15.0,160.0,47.0,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Platform,Gold,China,4598206091384.0,1,18.359374999999996
2041,20258,Chen Ruolin,F,19.0,160.0,47.0,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Women's Platform,Gold,China,8560547314679.278,1,18.359374999999996
2042,20258,Chen Ruolin,F,19.0,160.0,47.0,China,CHN,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Platform,Gold,China,8560547314679.278,1,18.359374999999996
2043,20258,Chen Ruolin,F,23.0,160.0,47.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Synchronized Platform,Gold,China,11199145157649.184,1,18.359374999999996
2044,20280,Chen Weiqiang,M,26.0,156.0,60.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Featherweight,Gold,China,259946510957.14288,1,24.654832347140037
2045,20291,Chen Xiaojun,F,19.0,167.0,104.0,China,CHN,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,China,8560547314679.278,1,37.29068808490803
2046,20293,Chen Xiaomin,F,23.0,158.0,63.0,China,CHN,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Middleweight,Gold,China,1211346869605.238,1,25.236340330075304
2047,20295,Chen Xiexia,F,25.0,152.0,49.0,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Flyweight,Gold,China,4598206091384.0,1,21.208448753462605
2048,20306,Chen Yan,F,17.0,168.0,59.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,China,863746717503.7887,1,20.904195011337873
2049,20310,Chen Yanqing,F,25.0,158.0,58.0,China,CHN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Lightweight,Gold,China,1955347004963.2708,1,23.233456176894723
2050,20310,Chen Yanqing,F,29.0,158.0,58.0,China,CHN,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Lightweight,Gold,China,4598206091384.0,1,23.233456176894723
2051,20312,Chen Yibing,M,23.0,160.0,58.0,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Team All-Around,Gold,China,4598206091384.0,1,22.656249999999996
2052,20312,Chen Yibing,M,23.0,160.0,58.0,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Rings,Gold,China,4598206091384.0,1,22.656249999999996
2053,20312,Chen Yibing,M,27.0,160.0,58.0,China,CHN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold,China,8560547314679.278,1,22.656249999999996
2054,20312,Chen Yibing,M,27.0,160.0,58.0,China,CHN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Rings,Silver,China,8560547314679.278,1,22.656249999999996
2055,20315,Chen Ying,F,30.0,164.0,67.0,China,CHN,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Gold,China,4598206091384.0,1,24.910767400356935
2056,20315,Chen Ying,F,34.0,164.0,67.0,China,CHN,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Silver,China,8560547314679.278,1,24.910767400356935
2057,20319,Chen Yongyan,F,21.0,158.0,44.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,Bronze,China,259946510957.14288,1,17.625380547989103
2058,20323,Chen Yuefang,F,21.0,205.0,104.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Bronze,China,259946510957.14288,1,24.747174301011306
2059,20324,Chen Yueling,F,24.0,159.0,50.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 10 kilometres Walk,Gold,China,426915712711.146,1,19.77769866698311
2060,20325,Chen Yufeng,F,26.0,165.0,55.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver,China,863746717503.7887,1,20.202020202020204
2061,20330,Chen Zhaoxia,F,33.0,170.0,60.0,China,CHN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Silver,China,4598206091384.0,1,20.761245674740486
2062,20331,Chen Zhen,F,20.0,172.0,67.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,Bronze,China,259946510957.14288,1,22.647376960519203
2063,20335,Chen Zhong,F,17.0,183.0,73.0,China,CHN,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Heavyweight,Gold,China,1211346869605.238,1,21.798202394816204
2064,20335,Chen Zhong,F,21.0,183.0,73.0,China,CHN,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Heavyweight,Gold,China,1955347004963.2708,1,21.798202394816204
2065,20337,Chen Zihe,F,24.0,166.0,58.0,China-1,CHN,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Women's Doubles,Silver,China,426915712711.146,1,21.04804761213529
2066,20350,Grahame Francis Cheney,M,19.0,175.0,63.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Welterweight,Silver,Australia,236135768335.27356,1,20.571428571428573
2067,20351,Lauren Nicole Cheney (-Holiday),F,20.0,173.0,70.0,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold,USA,14718582000000.0,1,23.38868655818771
2068,20351,Lauren Nicole Cheney (-Holiday),F,24.0,173.0,70.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold,USA,16155255000000.0,1,23.38868655818771
2069,20362,Cheng Fei,F,20.0,152.0,43.0,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Gold,China,4598206091384.0,1,18.611495844875346
2070,20362,Cheng Fei,F,20.0,152.0,43.0,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Horse Vault,Bronze,China,4598206091384.0,1,18.611495844875346
2071,20362,Cheng Fei,F,20.0,152.0,43.0,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,Bronze,China,4598206091384.0,1,18.611495844875346
2072,20366,Cheng Hui,F,35.0,161.0,55.0,China,CHN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Silver,China,4598206091384.0,1,21.218317194552675
2073,20374,Cheng Ming,F,26.0,165.0,65.0,China,CHN,2012 Summer,2012,Summer,London,Archery,Archery Women's Team,Silver,China,8560547314679.278,1,23.875114784205696
2074,20386,Cheng Xunzhao,M,25.0,185.0,90.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Middleweight,Bronze,China,11199145157649.184,1,26.296566837107374
2075,20388,Arkom Chenglai,M,22.0,170.0,67.0,Thailand,THA,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Welterweight,Bronze,Thailand,111452869378.46703,1,23.18339100346021
2076,20405,Joyce Chepchumba Koech,F,29.0,160.0,52.0,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,Bronze,Kenya,12705357103.00556,1,20.312499999999996
2077,20427,Aleksey Borisovich Cheremisinov,M,31.0,183.0,75.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",Gold,Russia,1283162985989.3015,1,22.395413419331717
2078,20435,Olena Arkadivna Cherevatova (-Derevenko),F,34.0,170.0,65.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze,Ukraine,64883060725.70032,1,22.49134948096886
2079,20446,Lyubov Viktorovna Cherkashina,F,24.0,171.0,53.0,Belarus,BLR,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Bronze,Belarus,65685102554.875854,1,18.125235115078144
2080,20457,Anton Viktorovich Chermashentsev,M,20.0,192.0,95.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze,Russia,391719993756.8284,1,25.770399305555557
2081,20458,Yuliya Igorevna Chermoshanskaya,F,22.0,174.0,66.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,Russia,1660844408499.6113,1,21.79944510503369
2082,20469,Serhiy Volodymyrovych Cherniavskiy,M,24.0,175.0,67.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,Ukraine,31261527363.143963,1,21.877551020408163
2083,20486,Tatyana Sergeyevna Chernova,F,20.0,189.0,63.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Heptathlon,Bronze,Russia,1660844408499.6113,1,17.63668430335097
2084,20486,Tatyana Sergeyevna Chernova,F,24.0,189.0,63.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Heptathlon,Bronze,Russia,2210256976945.3755,1,17.63668430335097
2085,20515,Emilee Cherry,F,23.0,168.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold,Australia,1204616439828.4082,1,24.801587301587304
2086,20525,Vivian Jepkemoi Cheruiyot,F,28.0,153.0,40.0,Kenya,KEN,2012 Summer,2012,Summer,London,Athletics,"Athletics Women's 5,000 metres",Silver,Kenya,50412754821.979515,1,17.087444999786406
2087,20525,Vivian Jepkemoi Cheruiyot,F,28.0,153.0,40.0,Kenya,KEN,2012 Summer,2012,Summer,London,Athletics,"Athletics Women's 10,000 metres",Bronze,Kenya,50412754821.979515,1,17.087444999786406
2088,20525,Vivian Jepkemoi Cheruiyot,F,32.0,153.0,40.0,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",Gold,Kenya,70529014778.32512,1,17.087444999786406
2089,20525,Vivian Jepkemoi Cheruiyot,F,32.0,153.0,40.0,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 10,000 metres",Silver,Kenya,70529014778.32512,1,17.087444999786406
2090,20543,Alan Malcolm Chesney,M,27.0,170.0,65.0,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Gold,New Zealand,13604832424.006235,1,22.49134948096886
2091,20565,Bir Bahadur Chettri,M,24.0,165.0,68.0,India,IND,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Gold,India,183839864648.79382,1,24.977043158861342
2092,20621,Darren M. Chiacchia,M,39.0,177.0,74.0,United States,USA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,USA,12274928000000.0,1,23.620287912158062
2093,20622,Roberto Chiacig,M,29.0,210.0,118.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Silver,Italy,1798314750434.5667,1,26.75736961451247
2094,20639,Imelda Chiappa,F,30.0,168.0,60.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Road Race, Individual",Silver,Italy,1308929351236.0396,1,21.258503401360546
2095,20669,"Francisco Carlos ""Chico"" Martins Vidal",M,21.0,185.0,85.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Silver,Brazil,209023912696.8388,1,24.835646457268076
2096,20670,Pierluigi Chicca,M,22.0,184.0,70.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",Bronze,Italy,40385288344.19115,1,20.6758034026465
2097,20670,Pierluigi Chicca,M,26.0,184.0,70.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Team",Silver,Italy,63175417019.00941,1,20.6758034026465
2098,20670,Pierluigi Chicca,M,30.0,184.0,70.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Sabre, Team",Silver,Italy,87942231678.35052,1,20.6758034026465
2099,20671,Anna Vladimirovna Chicherova,F,26.0,180.0,57.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's High Jump,Bronze,Russia,1660844408499.6113,1,17.59259259259259
2100,20671,Anna Vladimirovna Chicherova,F,30.0,180.0,57.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's High Jump,Gold,Russia,2210256976945.3755,1,17.59259259259259
2101,20679,Kenta Chida,M,26.0,170.0,65.0,Japan,JPN,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Team",Silver,Japan,6203213121334.122,1,22.49134948096886
2102,20686,Giorgio Chiellini,M,19.0,186.0,76.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Bronze,Italy,1798314750434.5667,1,21.967857555786793
2103,20698,Laura Chiesa,F,24.0,182.0,63.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's epee, Team",Silver,Italy,1308929351236.0396,1,19.01944209636517
2104,20707,Vlada Aleksandrovna Chigiryova,F,21.0,162.0,46.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Gold,Russia,1283162985989.3015,1,17.527815881725342
2105,20708,Yevgeny Aleksandrovich Chigishev,M,29.0,187.0,126.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver,Russia,1660844408499.6113,1,36.031913980954556
2106,20734,Patrick Chila,M,30.0,180.0,73.0,France-1,FRA,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Men's Doubles,Bronze,France,1368438363736.8713,1,22.530864197530864
2107,20739,John Child,M,29.0,189.0,91.0,Canada-1,CAN,1996 Summer,1996,Summer,Atlanta,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Bronze,Canada,628546387972.1306,1,25.475210660395845
2108,20742,Eilidh Child-Doyle,F,29.0,170.0,60.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze,UK,2647898654635.2383,1,20.761245674740486
2109,20756,Arman Konstantinovich Chilmanov,M,24.0,190.0,84.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Men's Heavyweight,Bronze,Kazakhstan,133441612246.79799,1,23.26869806094183
2110,20789,Takashi Chinen,M,25.0,157.0,53.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,Bronze,Japan,3897826229662.8613,1,21.50188648626719
2111,20796,Zulfiya Salakharovna Chinshanlo,F,19.0,155.0,53.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Featherweight,Gold,Kazakhstan,207998568865.78928,1,22.060353798126947
2112,20819,Mikhail Alekseyevich Chipurin,M,23.0,190.0,105.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,Bronze,Russia,591016690742.7976,1,29.085872576177287
2113,20835,Aurica Chiri-Brscu,F,29.0,181.0,75.0,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Gold,Romania,76216441462.1442,1,22.89307408198773
2114,20848,Linda Rae Chisholm,F,26.0,188.0,64.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Silver,USA,4040693000000.0,1,18.107741059302853
2115,20880,Silvia Chivs Bar,F,17.0,157.0,58.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 100 metres,Bronze,Cuba,8135150891.920252,1,23.53036634346221
2116,20880,Silvia Chivs Bar,F,17.0,157.0,58.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze,Cuba,8135150891.920252,1,23.53036634346221
2117,20975,Choi Ae-Yeong,F,25.0,168.0,60.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver,South Korea,96597434179.50818,1,21.258503401360546
2118,20978,Choi Byeong-Cheol,M,30.0,173.0,70.0,South Korea,KOR,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Individual",Bronze,South Korea,1222807284485.3147,1,23.38868655818771
2119,20985,Choi Chun-Ok,F,23.0,168.0,65.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Silver,South Korea,196964195387.37064,1,23.030045351473927
2120,20996,Choi Eun-Sook,F,26.0,169.0,59.0,South Korea,KOR,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's epee, Team",Silver,South Korea,1222807284485.3147,1,20.65754000210077
2121,21004,Choi Gyeong-Hui,F,18.0,166.0,61.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver,South Korea,96597434179.50818,1,22.136739730004358
2122,21018,Choi Hyeon-Ju,F,27.0,172.0,65.0,South Korea,KOR,2012 Summer,2012,Summer,London,Archery,Archery Women's Team,Gold,South Korea,1222807284485.3147,1,21.971335857220122
2123,21020,Choi Im-Jeong,F,23.0,182.0,75.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,Silver,South Korea,764880644710.6486,1,22.6421929718633
2124,21020,Choi Im-Jeong,F,27.0,182.0,75.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Bronze,South Korea,1002219052967.5375,1,22.6421929718633
2125,21023,Choi In-Jeong,F,22.0,174.0,59.0,South Korea,KOR,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's epee, Team",Silver,South Korea,1222807284485.3147,1,19.487382745408905
2126,21042,Choi Mi-Sun,F,20.0,168.0,53.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Team,Gold,South Korea,1411245589976.6301,1,18.77834467120182
2127,21043,Choi Min-Ho,M,23.0,163.0,65.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Extra-Lightweight,Bronze,South Korea,764880644710.6486,1,24.46460160337235
2128,21043,Choi Min-Ho,M,27.0,163.0,65.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Extra-Lightweight,Gold,South Korea,1002219052967.5375,1,24.46460160337235
2129,21056,Choi Seok-Jae,M,22.0,183.0,87.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Handball,Handball Men's Handball,Silver,South Korea,196964195387.37064,1,25.97867956642479
2130,21082,Choi Yeong-Rae,M,30.0,166.0,74.0,South Korea,KOR,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 metres",Silver,South Korea,1222807284485.3147,1,26.854405574103644
2131,21113,Revaz Baadurovich Chomakhidze,M,26.0,196.0,101.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver,Russia,259708496267.33026,1,26.29112869637651
2132,21113,Revaz Baadurovich Chomakhidze,M,30.0,196.0,101.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Bronze,Russia,591016690742.7976,1,26.29112869637651
2133,21147,Mavzuna Chorieva,F,19.0,160.0,60.0,Tajikistan,TJK,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Lightweight,Bronze,Tajikistan,7633049792.093209,1,23.437499999999996
2134,21158,Chou Tao,F,20.0,174.0,56.0,China,CHN,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,China,4598206091384.0,1,18.49649887699828
2135,21174,Maialen Chourraut Yurramendi,F,29.0,161.0,55.0,Spain,ESP,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Bronze,Spain,1336018949805.5786,1,21.218317194552675
